work_group,expected_source,status,in_primary,in_secondary,in_combined,expected_documents,combined_documents,expected_doc_ids,combined_doc_ids
Istrati__Nerantula,ro-stories-AP-clean,ok,False,True,True,1,1,Istrati_Nerantula.txt,Istrati_Nerantula.txt
Istrati__OmulCareNuAderaLaNimic,ro-stories-AP-clean,ok,False,True,True,1,1,Istrati_OmulCareNuAderaLaNimic.txt,Istrati_OmulCareNuAderaLaNimic.txt
Istrati__PescuitorulDeBureti,ro-stories-AP-clean,ok,False,True,True,1,1,Istrati_PescuitorulDeBureti.txt,Istrati_PescuitorulDeBureti.txt
Istrati__Sotir,ro-stories-AP-clean,ok,False,True,True,1,1,Istrati_Sotir.txt,Istrati_Sotir.txt
Istrati__SpovedaniaUnuiInvins,ro-stories-AP-clean,ok,False,True,True,1,1,Istrati_SpovedaniaUnuiInvins.txt,Istrati_SpovedaniaUnuiInvins.txt
Istrati__TataMinca,ro-stories-AP-clean,ok,False,True,True,1,1,Istrati_TataMinca.txt,Istrati_TataMinca.txt
Negruzzi__AlexandruLapusneanul,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_AlexandruLapusneanul.txt,Negruzzi_AlexandruLapusneanul.txt
Negruzzi__AmintiriDeJunete,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_AmintiriDeJunete.txt,Negruzzi_AmintiriDeJunete.txt
Negruzzi__Anecdote,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_Anecdote.txt,Negruzzi_Anecdote.txt
Negruzzi__CalatoriaArabuluiPatriarhMacarieDeLaAllepLaMoscva,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_CalatoriaArabuluiPatriarhMacarieDeLaAllepLaMoscva.txt,Negruzzi_CalatoriaArabuluiPatriarhMacarieDeLaAllepLaMoscva.txt
Negruzzi__Carjaliul,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_Carjaliul.txt,Negruzzi_Carjaliul.txt
Negruzzi__Chelestina,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_Chelestina.txt,Negruzzi_Chelestina.txt
Negruzzi__ConradDeBaumgarten,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_ConradDeBaumgarten.txt,Negruzzi_ConradDeBaumgarten.txt
Negruzzi__DuchesaMilanului,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_DuchesaMilanului.txt,Negruzzi_DuchesaMilanului.txt
Negruzzi__FloraRomana,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_FloraRomana.txt,Negruzzi_FloraRomana.txt
Negruzzi__Guessler,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_Guessler.txt,Negruzzi_Guessler.txt
Negruzzi__Idilie,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_Idilie.txt,Negruzzi_Idilie.txt
Negruzzi__ImparatulAlbert,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_ImparatulAlbert.txt,Negruzzi_ImparatulAlbert.txt
Negruzzi__MoarteaLuiLumanarica,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_MoarteaLuiLumanarica.txt,Negruzzi_MoarteaLuiLumanarica.txt
Negruzzi__MoralicestiHaractiruri,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_MoralicestiHaractiruri.txt,Negruzzi_MoralicestiHaractiruri.txt
Negruzzi__NegruPeAlb,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_NegruPeAlb.txt,Negruzzi_NegruPeAlb.txt
Negruzzi__Noapte,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_Noapte.txt,Negruzzi_Noapte.txt
Negruzzi__ParteIntai,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_ParteIntai.txt,Negruzzi_ParteIntai.txt
Negruzzi__PentruBarbatulCelGreuCariLuandOFimeiGuralivaSaDuciSaCeiMoarteLaGiudecata,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_PentruBarbatulCelGreuCariLuandOFimeiGuralivaSaDuciSaCeiMoarteLaGiudecata.txt,Negruzzi_PentruBarbatulCelGreuCariLuandOFimeiGuralivaSaDuciSaCeiMoarteLaGiudecata.txt
Negruzzi__RegelePolonieiSiDomnulMoldaviei,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_RegelePolonieiSiDomnulMoldaviei.txt,Negruzzi_RegelePolonieiSiDomnulMoldaviei.txt
Negruzzi__SobieskiSiRomanii,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_SobieskiSiRomanii.txt,Negruzzi_SobieskiSiRomanii.txt
Negruzzi__VergissMeinNicht,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_VergissMeinNicht.txt,Negruzzi_VergissMeinNicht.txt
Negruzzi__WernerStauffacher,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_WernerStauffacher.txt,Negruzzi_WernerStauffacher.txt
Negruzzi__WilhelmTell,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_WilhelmTell.txt,Negruzzi_WilhelmTell.txt
Negruzzi__ZabavileMeleDinBasarabiaInAnii182118221823LaSatulSarautiiInRaiauaHotinu,ro-stories-AP-clean,ok,False,True,True,1,1,Negruzzi_ZabavileMeleDinBasarabiaInAnii182118221823LaSatulSarautiiInRaiauaHotinu.txt,Negruzzi_ZabavileMeleDinBasarabiaInAnii182118221823LaSatulSarautiiInRaiauaHotinu.txt
Oltean__ADouaSansa,ROST,ok,True,True,True,1,1,Oltean_ADouaSansa.txt,Oltean_ADouaSansa.txt
Oltean__AbiaAstept,ROST,ok,True,True,True,1,1,Oltean_AbiaAstept.txt,Oltean_AbiaAstept.txt
Oltean__Alegerea,ROST,ok,True,True,True,1,1,Oltean_Alegerea.txt,Oltean_Alegerea.txt
Oltean__AnulNou,ROST,ok,True,True,True,1,1,Oltean_AnulNou.txt,Oltean_AnulNou.txt
Oltean__Azorel,ROST,ok,True,False,True,1,1,Oltean_Azorel.txt,Oltean_Azorel.txt
Oltean__BucuriaCreatiei,ROST,ok,True,True,True,1,1,Oltean_BucuriaCreatiei.txt,Oltean_BucuriaCreatiei.txt
Oltean__CeSeIntamplaCuOameniiBatrani,ROST,ok,True,True,True,1,1,Oltean_CeSeIntamplaCuOameniiBatrani.txt,Oltean_CeSeIntamplaCuOameniiBatrani.txt
Oltean__CineMaiCredeInOm,ROST,ok,True,False,True,1,1,Oltean_CineMaiCredeInOm.txt,Oltean_CineMaiCredeInOm.txt
Oltean__CumSAuNascutColindele,ROST,mismatch,True,True,True,1,1,Oltean_CumSAuNascutColindele.txt,Oltean_CumSAuNascutColindele.txt
Oltean__DaSiNu,ro-stories-AP-clean,ok,False,True,True,1,1,Oltean_DaSiNu.txt,Oltean_DaSiNu.txt
Oltean__DeCeMurim,ROST,ok,True,True,True,1,1,Oltean_DeCeMurim.txt,Oltean_DeCeMurim.txt
Oltean__DoarOInmormantare,ROST,ok,True,True,True,1,1,Oltean_DoarOInmormantare.txt,Oltean_DoarOInmormantare.txt
Oltean__DragosteDePloaie,ROST,ok,True,True,True,1,1,Oltean_DragosteDePloaie.txt,Oltean_DragosteDePloaie.txt
Oltean__DragosteFurata,ROST,ok,True,True,True,1,1,Oltean_DragosteFurata.txt,Oltean_DragosteFurata.txt
Oltean__ExercitiuDeImaginatie,ROST,ok,True,True,True,1,1,Oltean_ExercitiuDeImaginatie.txt,Oltean_ExercitiuDeImaginatie.txt
Oltean__FarmacistaSufletului,ROST,ok,True,True,True,1,1,Oltean_FarmacistaSufletului.txt,Oltean_FarmacistaSufletului.txt
Oltean__GainaCuOuaDeAur,ROST,ok,True,True,True,1,1,Oltean_GainaCuOuaDeAur.txt,Oltean_GainaCuOuaDeAur.txt
Oltean__Hrana,ro-stories-AP-clean,ok,False,True,True,1,1,Oltean_Hrana.txt,Oltean_Hrana.txt
Oltean__Idealul,ROST,ok,True,False,True,1,1,Oltean_Idealul.txt,Oltean_Idealul.txt
Oltean__InCautareaFericirii,ROST,ok,True,True,True,1,1,Oltean_InCautareaFericirii.txt,Oltean_InCautareaFericirii.txt
Oltean__InCautareaParadisului,ROST,mismatch,True,True,True,1,1,Oltean_InCautareaParadisului.txt,Oltean_InCautareaParadisului.txt
Oltean__InchisoareaMintii,ROST,ok,True,True,True,1,1,Oltean_InchisoareaMintii.txt,Oltean_InchisoareaMintii.txt
Oltean__LegendaCafelei,ROST,ok,True,True,True,1,1,Oltean_LegendaCafelei.txt,Oltean_LegendaCafelei.txt
Oltean__LinisteRegala,ROST,ok,True,False,True,1,1,Oltean_LinisteRegala.txt,Oltean_LinisteRegala.txt
Oltean__Mama,ROST,ok,True,True,True,1,1,Oltean_Mama.txt,Oltean_Mama.txt
Oltean__MosCraciun,ROST,ok,True,True,True,1,1,Oltean_MosCraciun.txt,Oltean_MosCraciun.txt
Oltean__Nepotii,ro-stories-AP-clean,ok,False,True,True,1,1,Oltean_Nepotii.txt,Oltean_Nepotii.txt
Oltean__NuSiNuuuuuuuuuuuuuu,ROST,mismatch,True,False,True,1,1,Oltean_NuSiNuuuuuuuuuuuuuu.txt,Oltean_NuSiNuuuuuuuuuuuuuu.txt
Oltean__PiatraCraiului,ROST,ok,True,False,True,1,1,Oltean_PiatraCraiului.txt,Oltean_PiatraCraiului.txt
Oltean__PretulVietii,ROST,ok,True,True,True,1,1,Oltean_PretulVietii.txt,Oltean_PretulVietii.txt
Oltean__SfarsitulRazboiului,ro-stories-AP-clean,ok,False,True,True,1,1,Oltean_SfarsitulRazboiului.txt,Oltean_SfarsitulRazboiului.txt
Oltean__Soapta,ROST,ok,True,False,True,1,1,Oltean_Soapta.txt,Oltean_Soapta.txt
Oltean__SomcutaMare,ROST,mismatch,True,True,True,1,1,Oltean_SomcutaMare.txt,Oltean_SomcutaMare.txt
Oltean__Tunelul,ROST,ok,True,True,True,1,1,Oltean_Tunelul.txt,Oltean_Tunelul.txt
Oltean__UltimulCadou,ROST,ok,True,True,True,1,1,Oltean_UltimulCadou.txt,Oltean_UltimulCadou.txt
Oltean__VitaminaC,ROST,ok,True,True,True,1,1,Oltean_VitaminaC.txt,Oltean_VitaminaC.txt
Oltean__ZiuaApocalipsei,ro-stories-AP-clean,ok,False,True,True,1,1,Oltean_ZiuaApocalipsei.txt,Oltean_ZiuaApocalipsei.txt
Oltean__ZiuaApocalipsei2,ROST,ok,True,False,True,1,1,Oltean_ZiuaApocalipsei2.txt,Oltean_ZiuaApocalipsei2.txt
Plugaru__AVenitPrimavara,ROST,ok,True,True,True,1,1,Plugaru_AVenitPrimavara.txt,Plugaru_AVenitPrimavara.txt
Plugaru__AdevaratulPrieten,ROST,ok,True,True,True,1,1,Plugaru_AdevaratulPrieten.txt,Plugaru_AdevaratulPrieten.txt
Plugaru__Amintirile,ROST,ok,True,True,True,1,1,Plugaru_Amintirile.txt,Plugaru_Amintirile.txt
Plugaru__BatranaDoamnaPadure,ROST,ok,True,True,True,1,1,Plugaru_BatranaDoamnaPadure.txt,Plugaru_BatranaDoamnaPadure.txt
Plugaru__BlanitaNeagra,ROST,ok,True,True,True,1,1,Plugaru_BlanitaNeagra.txt,Plugaru_BlanitaNeagra.txt
Plugaru__BlestemulComorii,ROST,ok,True,True,True,1,1,Plugaru_BlestemulComorii.txt,Plugaru_BlestemulComorii.txt
Plugaru__BobulDeSoare,ROST,ok,True,True,True,1,1,Plugaru_BobulDeSoare.txt,Plugaru_BobulDeSoare.txt
Plugaru__BroscutaVeruzaSiFloareaDeNufar,ROST,ok,True,True,True,1,1,Plugaru_BroscutaVeruzaSiFloareaDeNufar.txt,Plugaru_BroscutaVeruzaSiFloareaDeNufar.txt
Plugaru__Buchet,ROST,ok,True,True,True,1,1,Plugaru_Buchet.txt,Plugaru_Buchet.txt
Plugaru__Buturuga,ROST,ok,True,True,True,1,1,Plugaru_Buturuga.txt,Plugaru_Buturuga.txt
Plugaru__CadoulDeCraciun,ROST,ok,True,True,True,1,1,Plugaru_CadoulDeCraciun.txt,Plugaru_CadoulDeCraciun.txt
Plugaru__CalutulZburator,ROST,ok,True,True,True,1,1,Plugaru_CalutulZburator.txt,Plugaru_CalutulZburator.txt
Plugaru__CeleDouaGanganii,ROST,ok,True,True,True,1,1,Plugaru_CeleDouaGanganii.txt,Plugaru_CeleDouaGanganii.txt
Plugaru__CloscaBunicutei,ROST,ok,True,True,True,1,1,Plugaru_CloscaBunicutei.txt,Plugaru_CloscaBunicutei.txt
Plugaru__Cornitele,ROST,ok,True,True,True,1,1,Plugaru_Cornitele.txt,Plugaru_Cornitele.txt
Plugaru__CrusHepSiPestisorulDeAur,ROST,ok,True,True,True,1,1,Plugaru_CrusHepSiPestisorulDeAur.txt,Plugaru_CrusHepSiPestisorulDeAur.txt
Plugaru__Culorile,ROST,ok,True,True,True,1,1,Plugaru_Culorile.txt,Plugaru_Culorile.txt
Plugaru__DeAleBuneilor,ROST,ok,True,True,True,1,1,Plugaru_DeAleBuneilor.txt,Plugaru_DeAleBuneilor.txt
Plugaru__DesagaCuFulgi,ROST,ok,True,True,True,1,1,Plugaru_DesagaCuFulgi.txt,Plugaru_DesagaCuFulgi.txt
Plugaru__FetitaCuFunditeDesprinseDinCer,ROST,ok,True,True,True,1,1,Plugaru_FetitaCuFunditeDesprinseDinCer.txt,Plugaru_FetitaCuFunditeDesprinseDinCer.txt
Plugaru__FrunzaCurajoasa,ROST,ok,True,True,True,1,1,Plugaru_FrunzaCurajoasa.txt,Plugaru_FrunzaCurajoasa.txt
Plugaru__GhetuteleVechiSiGhetuteleNoi,ROST,ok,True,True,True,1,1,Plugaru_GhetuteleVechiSiGhetuteleNoi.txt,Plugaru_GhetuteleVechiSiGhetuteleNoi.txt
Plugaru__HauHau,ROST,ok,True,True,True,1,1,Plugaru_HauHau.txt,Plugaru_HauHau.txt
Plugaru__ImparatulCelBun,ROST,ok,True,True,True,1,1,Plugaru_ImparatulCelBun.txt,Plugaru_ImparatulCelBun.txt
Plugaru__MamaAdoptiva,ROST,ok,True,True,True,1,1,Plugaru_MamaAdoptiva.txt,Plugaru_MamaAdoptiva.txt
Plugaru__MareaCompetitie,ROST,ok,True,True,True,1,1,Plugaru_MareaCompetitie.txt,Plugaru_MareaCompetitie.txt
Plugaru__MarelePictor,ROST,ok,True,True,True,1,1,Plugaru_MarelePictor.txt,Plugaru_MarelePictor.txt
Plugaru__Martisorul,ROST,ok,True,True,True,1,1,Plugaru_Martisorul.txt,Plugaru_Martisorul.txt
Plugaru__MicaPasareUriasa,ROST,ok,True,True,True,1,1,Plugaru_MicaPasareUriasa.txt,Plugaru_MicaPasareUriasa.txt
Plugaru__Mincinosul,ROST,ok,True,True,True,1,1,Plugaru_Mincinosul.txt,Plugaru_Mincinosul.txt
Plugaru__NourasulSiniliu,ROST,ok,True,True,True,1,1,Plugaru_NourasulSiniliu.txt,Plugaru_NourasulSiniliu.txt
Plugaru__OrasulCuOchiiDePloaie,ROST,ok,True,True,True,1,1,Plugaru_OrasulCuOchiiDePloaie.txt,Plugaru_OrasulCuOchiiDePloaie.txt
Plugaru__PisicutaLuluSiCatelulTagan,ROST,ok,True,True,True,1,1,Plugaru_PisicutaLuluSiCatelulTagan.txt,Plugaru_PisicutaLuluSiCatelulTagan.txt
Plugaru__PovesteaCreionasuluiFermecat,ROST,ok,True,True,True,1,1,Plugaru_PovesteaCreionasuluiFermecat.txt,Plugaru_PovesteaCreionasuluiFermecat.txt
Plugaru__PuiulDeVrabiuta,ROST,ok,True,True,True,1,1,Plugaru_PuiulDeVrabiuta.txt,Plugaru_PuiulDeVrabiuta.txt
Plugaru__RatuscaMaca,ROST,ok,True,True,True,1,1,Plugaru_RatuscaMaca.txt,Plugaru_RatuscaMaca.txt
Plugaru__Telescopul,ROST,ok,True,True,True,1,1,Plugaru_Telescopul.txt,Plugaru_Telescopul.txt
Plugaru__UrechiuseleMagarusului,ROST,ok,True,True,True,1,1,Plugaru_UrechiuseleMagarusului.txt,Plugaru_UrechiuseleMagarusului.txt
Plugaru__VanzatorulDeVise,ROST,ok,True,True,True,1,1,Plugaru_VanzatorulDeVise.txt,Plugaru_VanzatorulDeVise.txt
Plugaru__VisulLuiTigrut,ROST,ok,True,True,True,1,1,Plugaru_VisulLuiTigrut.txt,Plugaru_VisulLuiTigrut.txt
Rebreanu__AMuritOFemeie,ROST,ok,True,False,True,1,1,Rebreanu_AMuritOFemeie.txt,Rebreanu_AMuritOFemeie.txt
Rebreanu__Alibi,ROST,ok,True,True,True,1,1,Rebreanu_Alibi.txt,Rebreanu_Alibi.txt
Rebreanu__AnaMaria,ROST,ok,True,True,True,1,1,Rebreanu_AnaMaria.txt,Rebreanu_AnaMaria.txt
Rebreanu__Barba,ROST,ok,True,True,True,1,1,Rebreanu_Barba.txt,Rebreanu_Barba.txt
Rebreanu__Baroneasa,ROST,ok,True,True,True,1,1,Rebreanu_Baroneasa.txt,Rebreanu_Baroneasa.txt
Rebreanu__Bibi,ROST,ok,True,True,True,1,1,Rebreanu_Bibi.txt,Rebreanu_Bibi.txt
Rebreanu__CanteculIubirii,ROST,ok,True,True,True,1,1,Rebreanu_CanteculIubirii.txt,Rebreanu_CanteculIubirii.txt
Rebreanu__CanteculLebedei,ROST,ok,True,True,True,1,1,Rebreanu_CanteculLebedei.txt,Rebreanu_CanteculLebedei.txt
Rebreanu__Catastrofa,ROST,ok,True,True,True,1,1,Rebreanu_Catastrofa.txt,Rebreanu_Catastrofa.txt
Rebreanu__Cearta,ROST,ok,True,True,True,1,1,Rebreanu_Cearta.txt,Rebreanu_Cearta.txt
Rebreanu__Cersetorul,ROST,ok,True,True,True,1,1,Rebreanu_Cersetorul.txt,Rebreanu_Cersetorul.txt
Rebreanu__Cinema,ROST,ok,True,True,True,1,1,Rebreanu_Cinema.txt,Rebreanu_Cinema.txt
Rebreanu__Cuceritorul,ROST,ok,True,True,True,1,1,Rebreanu_Cuceritorul.txt,Rebreanu_Cuceritorul.txt
Rebreanu__CuibulVisurilor,ROST,ok,True,True,True,1,1,Rebreanu_CuibulVisurilor.txt,Rebreanu_CuibulVisurilor.txt
Rebreanu__Culcusul,ROST,ok,True,True,True,1,1,Rebreanu_Culcusul.txt,Rebreanu_Culcusul.txt
Rebreanu__CumpanaDreptatii,ROST,ok,True,True,True,1,1,Rebreanu_CumpanaDreptatii.txt,Rebreanu_CumpanaDreptatii.txt
Rebreanu__CupeulFermecat,ROST,ok,True,True,True,1,1,Rebreanu_CupeulFermecat.txt,Rebreanu_CupeulFermecat.txt
Rebreanu__Dincolo,ROST,ok,True,True,True,1,1,Rebreanu_Dincolo.txt,Rebreanu_Dincolo.txt
Rebreanu__Dintele,ROST,ok,True,True,True,1,1,Rebreanu_Dintele.txt,Rebreanu_Dintele.txt
Rebreanu__Divortul,ROST,ok,True,True,True,1,1,Rebreanu_Divortul.txt,Rebreanu_Divortul.txt
Rebreanu__Dumnezeu,ROST,ok,True,True,True,1,1,Rebreanu_Dumnezeu.txt,Rebreanu_Dumnezeu.txt
Rebreanu__FamiliaMisterioasa,ROST,ok,True,True,True,1,1,Rebreanu_FamiliaMisterioasa.txt,Rebreanu_FamiliaMisterioasa.txt
Rebreanu__Fiara,ROST,ok,True,True,True,1,1,Rebreanu_Fiara.txt,Rebreanu_Fiara.txt
Rebreanu__Ghinionul,ROST,ok,True,True,True,1,1,Rebreanu_Ghinionul.txt,Rebreanu_Ghinionul.txt
Rebreanu__GlasulInimii,ROST,ok,True,True,True,1,1,Rebreanu_GlasulInimii.txt,Rebreanu_GlasulInimii.txt
Rebreanu__Golanii,ROST,ok,True,True,True,1,1,Rebreanu_Golanii.txt,Rebreanu_Golanii.txt
Rebreanu__HoraMortii,ROST,ok,True,True,True,1,1,Rebreanu_HoraMortii.txt,Rebreanu_HoraMortii.txt
Rebreanu__IdilaDeLaTara,ROST,ok,True,True,True,1,1,Rebreanu_IdilaDeLaTara.txt,Rebreanu_IdilaDeLaTara.txt
Rebreanu__IntaiulGropar,ROST,ok,True,True,True,1,1,Rebreanu_IntaiulGropar.txt,Rebreanu_IntaiulGropar.txt
Rebreanu__IticStrulDezertor,ROST,ok,True,True,True,1,1,Rebreanu_IticStrulDezertor.txt,Rebreanu_IticStrulDezertor.txt
Rebreanu__LaUrmaUrmelor,ROST,ok,True,True,True,1,1,Rebreanu_LaUrmaUrmelor.txt,Rebreanu_LaUrmaUrmelor.txt
Rebreanu__Marturisire,ROST,ok,True,True,True,1,1,Rebreanu_Marturisire.txt,Rebreanu_Marturisire.txt
Rebreanu__Nevasta,ROST,ok,True,True,True,1,1,Rebreanu_Nevasta.txt,Rebreanu_Nevasta.txt
Rebreanu__Norocul,ROST,ok,True,True,True,1,1,Rebreanu_Norocul.txt,Rebreanu_Norocul.txt
Rebreanu__OScena,ROST,ok,True,True,True,1,1,Rebreanu_OScena.txt,Rebreanu_OScena.txt
Rebreanu__Oamenii,ROST,ok,True,True,True,1,1,Rebreanu_Oamenii.txt,Rebreanu_Oamenii.txt
Rebreanu__Ocrotitorul,ROST,ok,True,True,True,1,1,Rebreanu_Ocrotitorul.txt,Rebreanu_Ocrotitorul.txt
Rebreanu__Ofilire,ROST,ok,True,True,True,1,1,Rebreanu_Ofilire.txt,Rebreanu_Ofilire.txt
Rebreanu__OmulMicSiOameniiMari,ROST,ok,True,True,True,1,1,Rebreanu_OmulMicSiOameniiMari.txt,Rebreanu_OmulMicSiOameniiMari.txt
Rebreanu__Paduchii,ROST,ok,True,True,True,1,1,Rebreanu_Paduchii.txt,Rebreanu_Paduchii.txt
Rebreanu__PantofiiGalbeni,ROST,ok,True,True,True,1,1,Rebreanu_PantofiiGalbeni.txt,Rebreanu_PantofiiGalbeni.txt
Rebreanu__Pozna,ROST,ok,True,True,True,1,1,Rebreanu_Pozna.txt,Rebreanu_Pozna.txt
Rebreanu__Prostii,ROST,ok,True,True,True,1,1,Rebreanu_Prostii.txt,Rebreanu_Prostii.txt
Rebreanu__Puia,ROST,ok,True,True,True,1,1,Rebreanu_Puia.txt,Rebreanu_Puia.txt
Rebreanu__Pungasul,ROST,ok,True,True,True,1,1,Rebreanu_Pungasul.txt,Rebreanu_Pungasul.txt
Rebreanu__Rafuiala,ROST,ok,True,True,True,1,1,Rebreanu_Rafuiala.txt,Rebreanu_Rafuiala.txt
Rebreanu__Razboiul,ROST,ok,True,True,True,1,1,Rebreanu_Razboiul.txt,Rebreanu_Razboiul.txt
Rebreanu__RazboiulInsemnarileUnuiSublocotenent,ROST,mismatch,True,True,True,1,1,Rebreanu_RazboiulInsemnarileUnuiSublocotenent.txt,Rebreanu_RazboiulInsemnarileUnuiSublocotenent.txt
Rebreanu__Sentinela,ROST,ok,True,True,True,1,1,Rebreanu_Sentinela.txt,Rebreanu_Sentinela.txt
Rebreanu__Sfarsitul,ROST,ok,True,True,True,1,1,Rebreanu_Sfarsitul.txt,Rebreanu_Sfarsitul.txt
Rebreanu__SoacraSfantuluiPetru,ROST,ok,True,True,True,1,1,Rebreanu_SoacraSfantuluiPetru.txt,Rebreanu_SoacraSfantuluiPetru.txt
Rebreanu__Stranutarea,ROST,ok,True,True,True,1,1,Rebreanu_Stranutarea.txt,Rebreanu_Stranutarea.txt
Rebreanu__TaineleIubirii,ROST,ok,True,True,True,1,1,Rebreanu_TaineleIubirii.txt,Rebreanu_TaineleIubirii.txt
Rebreanu__Talerii,ROST,ok,True,True,True,1,1,Rebreanu_Talerii.txt,Rebreanu_Talerii.txt
Rebreanu__TaranulSiCoasa,ROST,ok,True,True,True,1,1,Rebreanu_TaranulSiCoasa.txt,Rebreanu_TaranulSiCoasa.txt
Rebreanu__Umbre,ROST,ok,True,True,True,1,1,Rebreanu_Umbre.txt,Rebreanu_Umbre.txt
Rebreanu__Venus,ROST,ok,True,True,True,1,1,Rebreanu_Venus.txt,Rebreanu_Venus.txt
Rebreanu__Vrajmasii,ROST,ok,True,True,True,1,1,Rebreanu_Vrajmasii.txt,Rebreanu_Vrajmasii.txt
Rebreanu__VremuriRazboinice,ROST,ok,True,True,True,1,1,Rebreanu_VremuriRazboinice.txt,Rebreanu_VremuriRazboinice.txt
Rebreanu__Zevzecul,ROST,ok,True,True,True,1,1,Rebreanu_Zevzecul.txt,Rebreanu_Zevzecul.txt
Sebastian__Accidentul,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Accidentul.txt,Sebastian_Accidentul.txt
Sebastian__AccidentulIi,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulIi.txt,Sebastian_AccidentulIi.txt
Sebastian__AccidentulIii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulIii.txt,Sebastian_AccidentulIii.txt
Sebastian__AccidentulIv,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulIv.txt,Sebastian_AccidentulIv.txt
Sebastian__AccidentulIx,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulIx.txt,Sebastian_AccidentulIx.txt
Sebastian__AccidentulV,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulV.txt,Sebastian_AccidentulV.txt
Sebastian__AccidentulVi,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulVi.txt,Sebastian_AccidentulVi.txt
Sebastian__AccidentulVii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulVii.txt,Sebastian_AccidentulVii.txt
Sebastian__AccidentulViii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulViii.txt,Sebastian_AccidentulViii.txt
Sebastian__AccidentulX,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulX.txt,Sebastian_AccidentulX.txt
Sebastian__AccidentulXi,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXi.txt,Sebastian_AccidentulXi.txt
Sebastian__AccidentulXii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXii.txt,Sebastian_AccidentulXii.txt
Sebastian__AccidentulXiv,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXiv.txt,Sebastian_AccidentulXiv.txt
Sebastian__AccidentulXv,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXv.txt,Sebastian_AccidentulXv.txt
Sebastian__AccidentulXvi,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXvi.txt,Sebastian_AccidentulXvi.txt
Sebastian__AccidentulXvii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXvii.txt,Sebastian_AccidentulXvii.txt
Sebastian__AccidentulXviii,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXviii.txt,Sebastian_AccidentulXviii.txt
Sebastian__AccidentulXx,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_AccidentulXx.txt,Sebastian_AccidentulXx.txt
Sebastian__Arabela,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Arabela.txt,Sebastian_Arabela.txt
Sebastian__Buta,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Buta.txt,Sebastian_Buta.txt
Sebastian__ButaPrizonier,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_ButaPrizonier.txt,Sebastian_ButaPrizonier.txt
Sebastian__CanteceleBlondeiAgnes,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_CanteceleBlondeiAgnes.txt,Sebastian_CanteceleBlondeiAgnes.txt
Sebastian__Catren,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_Catren.txt,Sebastian_Catren.txt
Sebastian__CelloViorin,ro-stories-AP-clean,ok,False,True,True,1,1,Sebastian_CelloViorin.txt,Sebastian_CelloViorin.txt
